key,stars,helpful_yes,helpful_no,text
49_breyers,1,2.0,0.0,I love ice cream and Breyers is one of my favorite brands - except this flavor. It isn’t good at all.
49_breyers,1,2.0,0.0,I love Breyers ice cream but this is the worst ice cream I have ever had. Tastes like green olives!!!
49_breyers,1,2.0,0.0,I bought this and literally got through half the tube and only saw one piece of cookie dough.
49_breyers,1,2.0,0.0,I am not sure why but our carton of cookie dough ice cream tasted like blueberry flavoring
49_breyers,1,1.0,0.0,Usually Breyers is my favorite. But not any more! I recently bought Breyers cookie dough ice cream and the cookie dough was awful. Was like the dough had been freezer burnt and old and then added to the ice cream. It was not enjoyable at all. I threw the whole carton away. The cookie dough looked white like tablets. I’m going to explore different brands!
49_breyers,2,1.0,0.0,Purchased some cookie dough today at Meijer for the kids. They said it tasted strange - I gave it a try and it is definitely not vanilla flavored. It tastes fruity - strawberry perhaps? Cant taste vanilla or cookie dough at all. We buy this occasionally and it has never tasted like this before. Im wondering if we got a wonky batch.
49_breyers,1,1.0,0.0,"I cant believe how bad this tastes. I tried it last night, and both my wife and i couldnt get past the first few bites. I tried it again tonight to see if it was something I was eating, and it still tastes horrible. I just dont understand how its even possible for it to tastes so bad."
49_breyers,1,1.0,0.0,"This product had a very strange taste that I cannot describe. I had been looking forward to it, and I am wondering if something was wrong with it or if it is just not good. There are plenty of other good choices for chicolate chip cookie dough ice cream or “frozen dessert”"
49_breyers,1,1.0,0.0,"I grew up eating Breyers and cookie dough was one of my favorite flavors. I bought some for the first time in years and oh my god, it was HORRIBLE. It tasted like it was made with spoiled milk and it had a weird aftertaste that reminded me of bananas. So disappointing."
49_breyers,1,1.0,0.0,"After staying away from Breyers for a decade, I decided to give them a try. What a mistake!!! Little did I know that things that are NOT ice cream hide out in the ice cream section of the freezer at the grocery store. I thought that this stuff was disgusting."
49_breyers,1,1.0,0.0,Ice cream taste like sour milk. Yet the best by date is in a year and three months! It taste pretty bad (to what ice cream is suppose to taste like) but I am mostly worried that it might actually be spoiled milk. Who knows.
49_breyers,1,1.0,0.0,Ive never had an issue with Breyers before but my most recent purchase had hardly ANY cookie dough in it. You might as well call this chocolate chip. Why am I paying $4-$5 for a product that cuts corners?
49_breyers,1,1.0,0.0,I was highly disappointed in the Chocolate Chip Cookie Dough Ice cream. It was almost like snow cream and did not have a ice-cream smoothness. The taste wasnt good at all and not up to Breyers quality.
49_breyers,1,1.0,0.0,everyone says it taste sour but I wouldn’t say that. I just had a weird taste. I prefer publix brand of this flavor. All the other ice cream flavors for breyers are good except for this one.
49_breyers,1,1.0,0.0,Tasted like cream. No sugar?!? I eat ice cream a lot! I would never turn down a bowl. Tonight I just couldn’t eat this fake tasting frozen cream. Yuk! Chocolate chip cookie dough.
49_breyers,1,1.0,0.0,"Presented in a container made to look like ice cream, but it turns out to be a frozen dairy dessert. Tastes, fake, like chemicals, too sweet, too slimy. Avoid at all costs."
49_breyers,1,1.0,0.0,This cookie dough tastes nothing like the Mrs Fields you used to sell.... this one has no chunks in it and the ice cream is gritty.... disappointing
49_breyers,1,1.0,0.0,"This is the first time, in 44 years, Ive had spoiled ice cream. It was a great experience although I will never buy this great ice cream again."
49_breyers,1,1.0,0.0,Got a full bowl that only had one piece of cookie dough that tasted like bleach. Disgusting. Not worth the $4 I paid For it.
50_breyers,5,20.0,0.0,"I got the news that I had to cut dairy from my diet earlier this year due to health reasons, and my search for a good non dairy ice cream subsequently started. Breyers Oreo Non Dairy Ice Cream is the winner by far! As I am also allergic to Soy, this ice cream is perfect for me as it contains neither. Im also a big fan of Oreo. Unlike a lot of other milk-free products, this ice cream tastes real and differs very little in flavor from regular ice cream! I will add, though, that my favorite ice cream before going dairy free was mint chocolate chip. Breyers, if you released a mint chocolate chip flavor of this ice cream, I would be forever grateful."
50_breyers,5,16.0,0.0,"Thank you Breyers for making non-dairy ice cream. Breyers has been my favorite brand of ice cream for years until I developed a dairy allergy, which didnt allow me to eat any ice cream. As of recent I am able to find non-dairy ice cream but the size are awful and pricey. Now I have options thanks to Breyers. My hope is that you will continue to make MORE flavors. I am not a cookies & cream kinda eater but this one is really good, its soft and the taste is typical Breyers. THANKS A BUNCH!! The price is I paid was decent, its backed by the best ice cream brand, so I dont mind paying $6 for Breyers ice cream and its over a pint."
50_breyers,5,4.0,0.0,"This is an amazing ice cream! Most non-dairy ice creams dont have the same texture as dairy ice cream, but texture of this almond milk ice cream is perfect. The flavors as well balanced and the almond milk isnt overpowering the flavors of other ingredients. I would highly reccomend this ice cream to both dairy and non-dairy eating friends :D I hope to see more flavors of almond milk ice cream in the future!"
50_breyers,5,3.0,0.0,"AWESOME AWESOME AWESOME! I love this product, super delicious and at a fraction of the cost compared to other vegan ice creams. I also like that theres coconut oil and ground almonds in the ingredient list. Cant wait for more new flavours!"
50_breyers,5,11.0,0.0,"Breyers Non-Dairy Oreo Cookies and Cream was absolutely amazing! I am lactose intolerant and also vegan so I feel as though I am an expert on non-dairy products. Most non-dairy ice creams taste strange or are just not worth eating. Breyers non-dairy Oreo was the best I have ever tasted. It tastes just like real ice cream, is creamy, and delicious. This is now my go to ice cream. I highly recommend this for anyone who wants to cut back on dairy but also it is great for anyone at all! My kids love it and they are very tough critics and eat dairy ice cream. Will be buying again!"
50_breyers,5,33.0,0.0,"This is a great vegan ice cream, and a great price! Thrilled to see Breyers offering vegan ice creams. Hopefully theyll come out with a chocolate vegan ice cream soon!"
50_breyers,3,2.0,0.0,"Each time Ive bought this, there is a considerable amount of missing product. Tonight being the worst. Whats the deal? The product is great but this repeated issue is frustrating."
50_breyers,5,1.0,0.0,"I was surprised how delicious Breyers non-dairy Oreo cookies and cream almond milk frozen dessert tastes. You cant tell the difference between almond milk and cow milk in this dessert and its healthier for myself and the environment. My children had a bowl each and when they finished I asked them how was it? They both loved it and said they couldnt taste the difference, I regularly buy Breyers Oreo ice cream, favorite in our house. It would be great if there were more flavors to choose from, I will definitely buy Breyers non-dairy Oreo cookies and cream again. Looking forward to trying the vanilla peanut butter. What a great new product that Breyers has introduced to their customers."
50_breyers,4,2.0,0.0,"I had to go to three stores to find the Breyers Non-Dairy Oreo Cookies & Cream ice cream to try, but once I found it, I was happy that I did. it had a slightly different texture than regular ice cream and I hint of almond taste from the almond milk, but it was a great alternative to regular ice cream and didnt make me feel super full and sick after eating it like happens with regular ice cream. We have a friend whos child has a dairy allergy and will definitely pick this up to have as an alternative option when she comes for a birthday party!"
50_breyers,4,1.0,0.0,Love Oreo cookies and Love ice cream but I can’t do the dairy. I was super excited when I discovered this in the store. Totally hit the spot!! Can’t wait for some more non dairy options. Yum!
50_breyers,5,1.0,0.0,"Wow, the Breyers non dairy ice cream was such a pleasant surprise!! I usually shy away from non dairy ice cream because I just dont think it will compare to the real stuff and that Ill inevitably be disappointed but this product really proved me wrong! I LOVE ice cream but unfortunately dairy doesnt always love me back quite as much and I think this might just be the solution to my dilemma! The ice cream tasted great, had a good creamy consistency and really tastes just like normal dairy ice cream but without any dairy side effects. The only difference I could decider was that it tasted a little lighter than some of the really rich dairy ice creams, but that wasnt really a negative. I think Ive found my new go to treat!"
50_breyers,4,2.0,0.0,I absolutely loved Breyers non-dairy cookies n cream ice-cream as well as the rest of the family. My children could not even tell its non-dairy and trust me they know non-dairy and Gluten food all too well. Love that they use real almond milk and really think they should start putting out more non-dairy flavors. What a great delicious treat for anyone! Wether you are just exploring other healthier food options or can not have dairy products Breyers non dairy is the perfect option!
50_breyers,5,3.0,0.0,"I have a dairy allergy, so I was excited to see a new option at Target! The cookies and cream ice cream is delicious and just like I remembered. It was $4.19 at my store, which is cheaper than what a pint of the other dairy free brands costs. And this is twice the size! Thank you, thank you, thank you. I hope you make more flavors! Would love to see cookie dough and mint chocolate chip someday!"
50_breyers,5,5.0,0.0,Its better than a lot of the non-dairy aternatives out there and a much better value! Good job Breyers!
50_breyers,5,2.0,0.0,"I have been missing ice cream for a few years now, and was super excited to find this made with almond milk. It tastes amazing I love cookies and cream and its so good, thank you for making a delicious ice cream like always and now I can it without any issues. Hope more flavors come out soon maybe mint and chip and cookie dough ;)..... will definitely be buying more of the cookies n cream with almond milk"
50_breyers,5,2.0,0.0,"As a vegan, I have tried numerous flavors of non-dairy ice creams (in almond milk, cashew, coconut) and have not found any I love (without making it from scratch at home with bananas) until now. Thank you Brewers for making a ""normal"" tasting non-dairy ice cream! Cant wait to try the PB vanilla next. If you come up with a delicious non-dairy cotton candy flavor I will be your number one fan! :)"
50_breyers,5,5.0,1.0,"We love this ice cream. Its the only non-pint-sized non-dairy ice cream weve seen and its really tasty. Cant wait till other flavors are available. Or even better, you start making it with coconut milk."
50_breyers,1,2.0,0.0,"I find this ice cream hits the cold and creamy spot, but that is all it does. There are enough cookies, but it is very lacking in flavor! Not real sweet, but I dont taste any of the chocolate that I associate with Oreos, nor do I taste anything really at all but a mild sweetness. Not sure what it needs, but it definitely needs something to boost it and give it some flavor!"
50_breyers,5,2.0,0.0,Im not a big fan of cookies n cream ice cream but this is seriously the best dairy free ice cream Ive ever had. And Ive tried countless options! Would LOVE more flavors! Coffee inparticular. You really got this right breyers! I will be buying more.
50_breyers,4,1.0,0.0,"Finally someone figured out how to make a non-dairy ""ice cream"" that actually tastes good! I am dairy-free not by choice but because I am not able to tolerate any cows milk products without severe discomfort. I have tried soy, coconut, almond, and rice milk products and found them lacking in taste, texture, or both. I had resigned myself to italian ices and sorbets then my mother found an article in the paper that mentioned Breyers Non-Dairy Cookies and Cream. I ran out to try it and am SO glad that I did! The texture is creamy and the almond taste is not overpowering like in other products I have tried. With the Oreos, there is a nice crunch here and there as well. I wanted a strong chocolate flavor so I added a bit of syrup but this product can stand on its own. Thank you Breyers for making this!! I would recommend this product to anyone who needs to be dairy free."
50_breyers,3,1.0,0.0,"I was already a fan of Breyers (though lactose-intolerant, sadly), so I was happy to see this non-dairy version available to try. I enjoyed the texture, still creamy despite being made with almond milk. The Oreo pieces are awesome, but I did find that the amount of sugar was a bit much - it kind of overpowered the taste of vanilla in the ice cream itself. Still, Id gladly try the other flavors available."
50_breyers,1,1.0,0.0,"I am lactose intolerant, so I love almond milk in a lot of frozen desserts. I was excited when I saw this! Unfortunately, the taste was mediocre, and it left a greasy feeling on my lips and tongue. The ONLY redeeming factor was the Oreo pieces. I dug them out and left the “ice cream”. I will NOT be purchasing this item again."
50_breyers,5,1.0,0.0,This is one of the best non-dairy ice cream products out there when you consider taste and price point. All Breyers needs to do is make more flavors! Now!
51_breyers,1,52.0,5.0,"Breyers coffee ice cream and Breyers in general has been one of my favorites for many, many years so I was extremely disappointed when I tasted this new version. What happened to using only simple, all natural ingredients like milk, cream and sugar? Now it contains things like mono and diglycerides, vegetable gums, and polysorbate 80. I noticed a different mouth feel right away. Oily and disgusting. Very disappointed and will not be purchasing this brand any longer. Sad."
51_breyers,1,41.0,5.0,"Growing up, I used to love your coffee ice cream. It has consistently been one of my favorite flavors. But the carton I just bought is going straight in the trash. This new recipe isn’t bolder; it’s bitter! I can’t begin to tell you how disappointed I am. It’s like a childhood friend has passed away. I won’t be buying your ice cream again until I see the old recipe returned. If it ain’t broke, don’t fix it!"
51_breyers,1,20.0,4.0,"Growing up, Breyer’s was the only brand of ice cream family ate. Coffee was a favorite for both myself and my mother. I decided to track down a carton yesterday, I opened it and on the first taste I was absolutely disgusted, it tasted like chemicals. I had to check to see if I’d purchased the wrong brand... no. Then I checked the ingredients and of course, no longer the traditional recipe is used. Corn syrup is the second ingredient! Xanthan gum?!? When I was growing up Breyer’s prided itself on natural, simple ingredients (I remember the commercial from the 90s stating only natural ingredients you can pronounce). I threw the carton in the trash and went for Haagen Daz, which satisfied my craving. I will never purchase Breyer’s again. In the age of organic and natural Breyer’s is a major fail."
51_breyers,1,30.0,3.0,Bring back Coffee Ice Cream. This Frozen dairy dessert is not fit for my dog. I loved your coffee ice cream. it was perfect but I cant stand this poor replacement. Yuck.
51_breyers,1,25.0,5.0,"This is by far the worst tasting coffee flavored ice cream Ive ever had. I love dark roast coffee and drink primarily Colombian roast daily. I expected a coffee taste but also expected it to be sweet after all it is ice cream. But this ""ice cream"" I leaves a burnt coffee after taste in my mouth. Why did you make this coffee ice cream so incredibly bitter? This is not ice cream."
51_breyers,5,2.0,1.0,"This ice cream is delicious for people who love cream/milk with their coffee. More importantly for me, a website on migraine headaches recommended eating a scoop of coffee ice cream every night before going to bed to reduce morning migraines - and oddly enough, it has been helping me! Breyers is the only ""pure"" ice cream I could find without other additives, specifically without carrageenan , which is a known migraine contributor. Unfortunately my local supermarkets are not carrying it now so I must start looking for some other brand, which I already know will be difficult."
51_breyers,5,16.0,6.0,This is my grandmothers favorite brand and flavor. Unfortunately since she was diagnose with diabetes she can no longer enjoy it. Maybe in the future you could consider making a sugar free coffee ice cream.
51_breyers,2,11.0,5.0,Has this coffee ice cream recipe changed? I remember it being very different and much better. Now its more like a soft ice cream instead of real ice cream that stays hard in the freezer. Please bring back the old recipe!!!
51_breyers,5,3.0,0.0,"We have always loved Breyers ice creams, especially the coffee and the rum flavors. These two are so good you just have to go for second and third helpings!"
51_breyers,5,3.0,0.0,This has been my favorite flavor since childhood. Its better than the fancy coffee ice creams Ive tried in ice cream shop too.
51_breyers,5,3.0,0.0,Although different from the old recipe i still think its a great tasting ice cream. I grew up on breyers! Haha
51_breyers,2,8.0,5.0,"Breyers Coffee flavored ice cream was always one of my favorite, second to your Natural Vanilla with real vanilla bean! Although I drink my morning coffee dark, I prefer my ice cream coffee light. Oh, I miss the lighter Breyers Coffee! I guess I still have the ""H"" brand when.wanting coffee ice cream."
51_breyers,4,2.0,0.0,"Not sure why everyone is hating on the coffee flavour. It’s different, light, fresh and way less bloating than the original recipe. Also, it’s 100 calories. Try eating it in a cone, ice cream always tastes better in a cone. I love it!!!! Thank you for making this."
51_breyers,1,7.0,4.0,"Very little taste. Not ice cream. but frozen dairy dessert. Very little taste. I used to trust Breyers but this is not even close to ice cream. Leaves an after taste and I will not buy your ""frozen dairy dessert"" again."
51_breyers,5,2.0,0.0,This is one of the few treats I can enjoy due to my diet and having to remove all foods containing calcium oxalates. I hope it will come back to my area and save my more bland diet. Used to get it fairly regularly but cant find it now !
51_breyers,1,8.0,5.0,"They changed the taste of the coffee ice cream, made the coffee taste stronger. Its awful. This was my comfort food, luckily I found a new source."
51_breyers,5,2.0,0.0,"Good by itself, but excellent with pumpkin pie, with strawberry ice cream in a banana split, and my usual favorite: a root beer float."
51_breyers,5,3.0,1.0,"Ive had this a couple times now and it is excellent. There are a handful of reviews complaining that it is not as good as the old recipe, but since I didnt try the old recipe, I cannot compare. However, without the comparison, it tastes great."
51_breyers,5,4.0,3.0,"When I was looking for a lower fat/calorie ice cream I never dreamed that this would fit the bill. I was pleasantly surprised to see the coffee ice cream only has 100 calories and 3 grams of fat per serving. Best part is, its delicious!! So much better than the other low fat/calorie options out there! This is my new ""diet friendly"" dessert!!"
51_breyers,5,3.0,1.0,The coffee ice cream is my absolute favorite as creamy taste is fabulous! Nobody makes a better coffee!
51_breyers,1,4.0,3.0,bought this at BJ’s thought it sounded good. very disappointed and waste of money. flavor is terrible and we drink columbian coffee.
51_breyers,5,1.0,0.0,"Taste excellent. Better than other coffee ice creams I have had in the past. Has an excellent coffee flavor, not artificial tasting (like others) -- real coffee flavor, sweet -- yet healthy formula, without too much sugar or saturated fat."
51_breyers,1,3.0,2.0,"Sneaky, sneaky, sneaky !!! Putting ""frozen dairy dessert"" in a container that looks just like an ""original ice cream"" container."
51_breyers,1,1.0,0.0,I used to consider that your Coffee ice cream was the best I had ever tried. Your new formulation is grossly inferior. Please bring the old formulation back !
52_breyers,1,1.0,0.0,I got the half and Half Chocolate and vanilla and the chocolate looks very light it looks like there’s vanilla mixed in
52_breyers,5,40.0,1.0,Chocolate and vanilla in the same container. The best of both worlds!
52_breyers,5,4.0,1.0,"Hands down, my all-time favorite ice cream. Im eating a bowl as Im typing this review!!"
53_breyers,5,8.0,0.0,Excellent product. Creamy and delicious. Perfect amount of chocolate chips.
53_breyers,1,1.0,0.0,"This is gross! I will NOT be buying Breyers again. It’s like some weird combination of shaved ice and styrofoam. Awful feeling in the mouth. It’s like it had freezer burn, but it’s supposedly ice cream, soooo...... what’s up with this product?"
54_breyers,2,3.0,1.0,"Recently my local grocery store stopped carrying Chocolate and started only carrying this Extra Creamy Chocolate. The list of ingredients is not the same, and the flavor is absolutely not the same. The Extra Creamy does not have that nice chocolate punch at the end and has some off flavors. I just this morning found Chocolate at another store and did a side-by-side taste test - not even close. I will be going out of my way to find Chocolate and will take a pass on the Extra Creamy."
54_breyers,4,1.0,0.0,"I consume (& enjoy) a large quantity of chocolate ice cream. About 50 gallons per year. Chocolate is about the only flavor for me. IF you want true, intense chocolate flavor, ""extra creamy"" is NOT the best choice. For me, the chocolate flavor was subdued. IF your preference is to have a balanced taste of vanilla & chocolate, then extra creamy chocolate may be perfect! The quality of this flavor is high, just not to my liking as much. Enjoy!"
54_breyers,1,3.0,1.0,"I accidentally purchased this flavor instead of the original chocolate - similar pictures and description. The flavor was bland, barely a faint chocolate flavor. The texture reminded me of cheap ice cream - gummy, filmy - not a clean mouthfeel."
54_breyers,2,2.0,1.0,"The new ""dairy dessert"" is really unfortunate. All of the grocery stores near me sell only this ""toy ice cream"" instead o the real thing. I used to adore Breyers--so clean tasting with such good chocolate flavor....but never tasted greasy like the super high fat ice creams (dislike those, though I realize now how much better they are than this soft slop youre putting out.)"
54_breyers,1,1.0,0.0,"Odd texture and lacking good chocolate flavor, nothing like the original chocolate. Store did not have the regular chocolate, or this would not have been purchased."
54_breyers,5,1.0,0.0,"Really like the texture and flavor. While it may not taste as great as a full calorie ice cream, I think it is very good."
54_breyers,5,1.0,0.0,very good i prefer this to the regular! I just wish more stores and drugstores carried it.
55_breyers,5,7.0,0.0,"My husband and myself like Black Raspberry and Cherry Vanilla. However I noticed that there are less cherries in them now. I would like coupons also. I dont appreciate the amount of ice cream you have lessened it to and charge more for, but I will still buy it because it is the best."
55_breyers,5,7.0,0.0,The Black Raspberry Chocolate is so delicious. There is just the right amount of chocolate chips and raspberry ice cream. I am pleasantly surprised to see so many different flavors that are gluten free and it is natural with no food coloring and flavors! Thank you!
55_breyers,5,5.0,0.0,This Black Raspberry Chocolate chip ice cream is SO good I had to get on here & warn my ice cream lovers of how amazingly good it truly is. Im not going to write a long review getting into details. Im just going to state what I said. Now you can go buy it & decide for yourself. YUM!!!
55_breyers,5,5.0,0.0,"The Raspberry flavor is absolutely delicious! The cholate bits are a yummy surprise! Bryers makes the best ice cream anyway, this is my top pick!"
55_breyers,5,5.0,0.0,"My Boyfriend, & I Love this Flavor! We werent sure if we would like it or not. Its a Great balance of Smooth, & Sweet."
55_breyers,5,2.0,0.0,Hands down the best ice cream Breyers makes. The flavor and texture are amazing. THANK YOU Breyers!!!
55_breyers,5,1.0,0.0,The best flavor ever. Don’t ever discontinue this.
56_breyers,5,36.0,0.0,OMG amazing! Im not even a big chocolate ice cream fan but this by far the best chocolate ice cream Ive ever had.... the best part is that its dark chocolate!!! yum yum yum
56_breyers,5,7.0,0.0,I recently discovered Chocolate Truffle and oh my word it is the most scrumptious chocolate ice cream ever created!!!!! Rich dark chocolate ice cream with outrageously delicious miniature dark chocolate truffles sends your taste buds heavenward.
56_breyers,5,7.0,0.0,the best i have found in a dark chocolate ice cream
56_breyers,5,6.0,0.0,"Warning: this ice cream is addictive. It is very creamy, with an intense chocolate flavor and wonderful chunks of dark chocolate."
56_breyers,5,1.0,0.0,"I’m not a huge ice cream fan. But this flavor is so exceptionally delicious that the exact right superlative doesn’t exist. Sounds hyperbolic but it is the basic truth. If you LOVE chocolate, insist that your chocolate have a rich dense flavor that awakens every tastebud in your mouth, then you can’t go wrong with this ice cream flavor. I’ve seen other reviews that complained of hit or miss quality and I have to say I’ve never had a bad batch. Of course I wish there were more truffles, but I’ve never felt like I got ripped off or cheated."
56_breyers,5,4.0,0.0,"Honsestly, I love chocolate bars from the freezer. This, is that but with some delicious ice cream mixed in!"
56_breyers,5,3.0,0.0,This ice cream is the greatest I have ever had in all my 43 years of eating all the ice cream I can.It should be sold by the full gallon complete with a complementary spoon.
56_breyers,5,3.0,0.0,"This is the best chocolate ice cream ever made. Beware, once you try this flavor you will crave it forever!"
56_breyers,5,3.0,0.0,LET CHOCOLATE TRUFFLES STAY ALWAYS PLEASE!!! #yuuummmyyy #what
56_breyers,5,2.0,0.0,"Its amazing. Its rich. Its creamy. It has nice surprises. Its smooth. Its decadent. Try it. If you love chocolate, it will take you to chocolate nirvana."
56_breyers,5,2.0,0.0,I would give this 10 stars if possible. I’ve never had ice cream as delicious as this. No other ice cream even comes close.
56_breyers,5,2.0,0.0,Omg this is amazing! These dark chocolate truffles are heaven in my mouth! Breyer’s nailed it!!!!!
56_breyers,5,2.0,0.0,"So creamy and rich. I love Breyers ice cream, but they have hit it out of the park with this one."
56_breyers,5,1.0,0.0,"Absolutely amazing chocolate ice-cream, with the most scrumptious dark chocolate truffles that melt in your mouth! It is amazing! There are no other words to describe this! The boldness to this ice-cream pairs perfectly with the sweet icing on a vanilla cake. Which is what we did for my sons 3rd birthday party yesterday and everyone went nuts!"
56_breyers,5,1.0,0.0,"Super creamy chocolate ice cream with dark chocolate chunks. Absolutely love this ice cream. Even my husband, who is not a generally a chocolate ice cream fan, loves this ice cream because of those chocolate chunks!"
56_breyers,5,1.0,0.0,"I wasn’t so sure about this flavor because usually I’m a plain chocolate or plain vanilla flavor kind of person, but this has to be my new favorite! Not too sweet and not too much going on (:"
56_breyers,5,1.0,0.0,My family loved this. It was so creamy and rich. The little chocolate bites were so good just sprinkled through out. I would get this again. I did receive this for free for testing.
56_breyers,5,1.0,0.0,im not a big fan of chocolate icecream despite i love chocolate but when i saw chocolate truffle label i wanted to give it a try and instantly fell in love
56_breyers,5,1.0,0.0,"Will go to another store to get, if out. The best ice cream ever. Must buy in twos for safety. Cant run out!"
56_breyers,5,1.0,0.0,True chocolate flavor. Creamy and not overly sweet. The truffle pieces melt in your mouth.
56_breyers,5,1.0,0.0,"this is really the best combination of flavors ever taste, the truffles are exquisite"
56_breyers,5,1.0,0.0,"Seriously now, I dont know how ice cream could be more amazing!!! Thank you!!!"
57_breyers,5,4.0,0.0,This is undoubtedly the best ice cream I have ever had. I was hesitant to try salted caramel ice cream because I do not like salt. I love caramel though. Breyers happened to be the first I tried. I have tried others but always came back to Breyers. Now I dont have anything but (and it doesnt hurt that it is lower in calories and fat than most other ice creams).
57_breyers,5,5.0,0.0,I watch my saturated fats and I avoid whey. This good tasting ice cream has only 2 Sats and no whey. Great product.
57_breyers,4,4.0,2.0,I love this ice cream. My only problem with it is that there are small rubber pieces mixed in. Ive tried several cartons and it is in every single one.
57_breyers,3,1.0,0.0,"I liked it....but not enough to buy again. I wanted more of a ""ribbon"" of caramel. Plus, I actually like more of a sea salt taste....this was not enough of that. It was creamy, but just didnt completely satisfy my ice cream craving."
58_breyers,5,14.0,1.0,"I recently bought an ice cream cake for my boyfriends birthday from cold stone. It was a night mare from the beginning, they forgot to make it, decorated it terribly (they were apologetic teenagers and didnt want to make them feel bad) and there was barely any ice cream in the cake. The lack of actual ice cream was almost mind blowing. All this goes without saying if I had known this ice cream flavor existed I would have bought a few and wrote happy birthday on the top. It tastes better, and has a legitimate ice cream cake flavor we were hoping for not all the cake you can see below!"
58_breyers,5,8.0,0.0,PLEASE KEEP THIS AS A PERMANENT FLAVOR!!!!!!!!!!!! PLEASE!! I LOVE THIS ICE CREAM! MY FAVORITE EVER!
58_breyers,5,10.0,0.0,"I cant believe it took me so long to find this flavor!!! THE FLAVORS ARE EXACTLY LIKE CARVELS ICE CREAM CAKES, right down to chocolate crumble. Ive always enjoyed Breyers ice cream, but this flavor takes...the cake. By far. Over any other ice cream brand, and other Breyers flavors themselves. A must have in any freezer! The only point of feedback I have is that the proportion of chocolate crumble to vanilla could be shifted from 1:3 to 1:2."
58_breyers,5,12.0,0.0,I am absolutely in LOVE with the chocolate crunchy center! Ive bought this flavor over and over again the past few weeks. Obsessed!!! I wish I could eat this flavor for the rest of my life!
58_breyers,2,2.0,0.0,My ice cream cake container contained zero crunchies my kids were very disappointed. I had to try ice cream without crunchies and yes it was very disappointing. I will be calling in a complaint tomorrow. Ugh!
58_breyers,1,7.0,1.0,This flavor claims to have chocolate crunch but the crunch is missing! My container was just chocolate and vanilla ice cream. Very disappointed.
58_breyers,2,2.0,0.0,"I bought this flavor over others, including other brands because it says there are chocolate crunchies in here like ice cream cake has, easily the best part of ice cream cake! Was on special at my grocer so I purchased. I opened this and no crunchies are inside the chocolate ice cream section whatsoever. I dug deeper thinking maybe they were just buried but none were found. Can I get a refund please??"
58_breyers,5,3.0,0.0,What more could you ask for than fresh vanilla ice cream and the best chocolate ice cream middle with the chocolate crunch mixed in! This is a family fav!
58_breyers,5,2.0,0.0,"This flavor has become one of my familys favorite flavors. I have to agree with others who feel that they should add more chocolate with cookie pieces by making it either half vanilla and half chocolate or by making a flavor that is just the chocolate with cookie pieces in it. Either way, there needs to be more of the chocolate with the cookie pieces."
58_breyers,5,2.0,0.0,"Please, please, please dont get rid of this flavor! The chocolate center with those delectable crunchies is amazing. I could eat a bowl of nothing but the chocolate center. How about all chocolate with the crunchies with fudge ribbons and a few thin rows of vanilla. Anyway, this is in my top three favorite flavors. Top two actually!"
58_breyers,4,2.0,0.0,"I recently stumbled across this flavor at my grocery store the other day and was super excited to try this. Glad to say it didn’t disappoint. I wish there was a little more chocolate ice cream and it could use more of the crunchies but overall still a very good flavor. To whoever came up with this idea, you deserve a raise."
58_breyers,1,4.0,1.0,I was very disappointed! flavors were ok but have better varieties of this old favorite from other brands. Not one cruchie in mine one of four family members had a small amount will stick with our Breyers favorites we have many.
58_breyers,5,2.0,0.0,My favorite part about this flavor is the chocolate with the crunchy pieces in it. Then there is the vanilla on the outsides to create a balance. This is y new favorite ice cream and i can not stop eating it.
58_breyers,5,2.0,0.0,Suggestion to a perfect ice cream: add more of the chocolate ice cream and cookie section. Sometimes the chocolate part is smaller than other times.
58_breyers,5,1.0,0.0,This ice cream tastes just like a carvel or friendly’s ice cream cake from my childhood!! It is sooo delicious!! I can’t get enough. I would love to see this become a half vanilla and half chocolate with crunchies but will take it just as it is as well! Never stop making it. Sell at more stores!!
58_breyers,5,1.0,0.0,"To start - I have never felt compelled to write a review on ice cream - however, that all changed with ""Ice Cream Cake. Just FANTASTIC. Great vanilla and chocolate flavors, lots of crunches. I would agree with other reviewers that a 50% 50% split would make it even better!"
58_breyers,5,1.0,0.0,"I have to admit that the first time I tried this ice cream I was a little bit hesitant to try it, thinking there was no way it could be all that great. But what a surprise, the vanilla,chocolate and crunchies are fantastic. I buy this every time I buy ice cream."
58_breyers,2,1.0,0.0,My ice cream was all chocolate on top and vanilla in the bottom. The first box I was pleased my container was identical to the Box picture. The taste was good just wish I had the crunch in the middle. Can you send me a coupon ? I appreciate it.
58_breyers,1,2.0,1.0,I bought this and was so excited to eat it. When I opened it there were no Chunchies and the chocolate looked so light. I was worried that something was defiantly wrong with the batch.
58_breyers,5,1.0,0.0,Delicious not too much but perfect. Crunchie cookie like Ice cream cake all in the middle where the chocolate is. Then the basic vanilla is surrounded on each side its perfect
58_breyers,5,1.0,0.0,One of the Best flavors there is on the market!!! PLEASE dont discontinue this Ice Cream Cake flavor. Its a Winner hands down! We love it!
58_breyers,5,1.0,0.0,Great mix of choc and vanilla. The chrunchies make it yummy.
58_breyers,5,1.0,0.0,This flavor is good ...please keep this one! : ) I LOVE it!
59_breyers,5,3.0,0.0,"Saw this flavor at a big national chain, picked it up and it is shockingly good. It has plentiful amounts of coconut flavor, striped with fudge. It may be on the sweeter side, but still a new favorite from Breyers."
