key,stars,helpful_yes,helpful_no,text,rating,sentiment,bag_of_words,bag_of_words_str
51_bj,5,1,0,"['recently', 'tried', 'newest', 'core', 'flavor', 'one', 'take', 'cake', 'bursting', 'flavor', 'core', 'delicious', 'everything', 'definitely', 'one', 'best', 'flavor', 'opinion']",4.8,1,"['recently', 'tried', 'core', 'flavor', 'one', 'take', 'cake', 'flavor', 'core', 'delicious', 'everything', 'definitely', 'one', 'best', 'flavor', 'opinion']","recently,tried,core,flavor,one,take,cake,flavor,core,delicious,everything,definitely,one,best,flavor,opinion"
51_bj,5,1,0,"['usually', 'motivated', 'leave', 'feedback', 'tasting', 'ice', 'cream', 'post', 'amazing', 'seldom', 'taste', 'ice', 'cream', 'subtly', 'crafted', 'much', 'thought', 'went', 'one', 'defining', 'characteristic', 'play', 'well', 'cherry', 'shortbread', 'almond', 'flavor', 'sugar', 'cookie', 'though', 'none', 'overpowering', 'keep', 'going', 'back', 'one', 'flavor', 'another', 'appreciating', 'even', 'upon', 'return', 'sense', 'deep', 'creaminess', 'vanilla', 'tie', 'everything', 'together', 'great', 'texture', 'comparison', 'made', 'layered', 'multi', 'dimensional', 'chocolatey', 'dessert', 'would', 'decadent', 'vanilla', 'counterpart', 'satisfying', 'scooping', 'available', 'pint', 'local', 'grocer', 'someone', 'else', 'find', 'know', 'bravo']",4.8,1,"['usually', 'tasting', 'ice', 'cream', 'amazing', 'taste', 'ice', 'cream', 'much', 'thought', 'went', 'one', 'well', 'cherry', 'almond', 'flavor', 'sugar', 'cookie', 'though', 'keep', 'going', 'back', 'one', 'flavor', 'another', 'even', 'vanilla', 'everything', 'together', 'great', 'texture', 'made', 'dessert', 'would', 'decadent', 'vanilla', 'satisfying', 'available', 'pint', 'local', 'someone', 'else', 'find', 'know']","usually,tasting,ice,cream,amazing,taste,ice,cream,much,thought,went,one,well,cherry,almond,flavor,sugar,cookie,though,keep,going,back,one,flavor,another,even,vanilla,everything,together,great,texture,made,dessert,would,decadent,vanilla,satisfying,available,pint,local,someone,else,find,know"
51_bj,5,1,0,"['please', 'please', 'please', 'keep', 'flavor', 'tried', 'shake', 'local', 'ben', 'jerry', 'shop', 'best', 'shake', 'ever', 'flavor', 'subtle', 'delicious', 'make', 'want', 'would', 'buy', 'flavor', 'everytime', 'part', 'work', 'well', 'together', 'balanced', 'new', 'favorite', 'flavor', 'sure', 'love', 'almond', 'cookie', 'flavor', 'cherry', 'sweet', 'hint', 'overpowering', 'seriously', 'please', 'keep', 'flavor', 'around']",4.8,1,"['please', 'please', 'please', 'keep', 'flavor', 'tried', 'local', 'ben', 'jerry', 'best', 'ever', 'flavor', 'delicious', 'make', 'want', 'would', 'buy', 'flavor', 'part', 'work', 'well', 'together', 'new', 'favorite', 'flavor', 'sure', 'love', 'almond', 'cookie', 'flavor', 'cherry', 'sweet', 'hint', 'seriously', 'please', 'keep', 'flavor', 'around']","please,please,please,keep,flavor,tried,local,ben,jerry,best,ever,flavor,delicious,make,want,would,buy,flavor,part,work,well,together,new,favorite,flavor,sure,love,almond,cookie,flavor,cherry,sweet,hint,seriously,please,keep,flavor,around"
51_bj,5,2,0,"['scoop', 'shop', 'friday', 'went', 'mission', 'find', 'pint', 'please', 'ever', 'stop', 'making', 'one', 'good', 'cookie', 'dough', 'cherry', 'perfectly', 'balanced', 'right', 'amount', 'sweetness']",4.8,1,"['scoop', 'went', 'find', 'pint', 'please', 'ever', 'stop', 'making', 'one', 'good', 'cookie', 'dough', 'cherry', 'perfectly', 'right', 'amount', 'sweetness']","scoop,went,find,pint,please,ever,stop,making,one,good,cookie,dough,cherry,perfectly,right,amount,sweetness"
51_bj,5,2,0,"['best', 'ice', 'cream', 'ever', 'please', 'dont', 'ever', 'kill', 'put', 'graveyard']",4.8,1,"['best', 'ice', 'cream', 'ever', 'please', 'dont', 'ever', 'put']","best,ice,cream,ever,please,dont,ever,put"
51_bj,5,1,0,"['ive', 'waiting', 'years', 'something', 'would', 'resemble', 'mission', 'marzipan', 'discontinued', 'around', '2010', 'finally', 'found', 'im', 'love', 'stumbled', 'upon', 'sweet', 'like', 'sugar', 'abt', 'month', 'ago', 'probably', 'eaten', '5', 'carton', 'since', 'please', 'never', 'ever', 'get', 'rid', 'begging', 'cookie', 'dough', 'almond', 'flavor', 'cherry', 'perfection']",4.8,1,"['ive', 'something', 'would', 'discontinued', 'around', 'finally', 'found', 'im', 'love', 'sweet', 'like', 'sugar', 'month', 'ago', 'probably', 'eaten', '5', 'carton', 'since', 'please', 'never', 'ever', 'get', 'cookie', 'dough', 'almond', 'flavor', 'cherry', 'perfection']","ive,something,would,discontinued,around,finally,found,im,love,sweet,like,sugar,month,ago,probably,eaten,5,carton,since,please,never,ever,get,cookie,dough,almond,flavor,cherry,perfection"
51_bj,5,1,0,"['huge', 'cherry', 'ice', 'cream', 'lover', 'hate', 'chocolate', 'chip', 'normally', 'put', 'ice', 'cream', 'creation', 'came', 'love', 'sugar', 'cookie', 'core', 'amazing', 'usually', 'buy', '4', '6', 'pint', 'go', 'store', 'make', 'sure', 'never', 'run', 'thanks', 'ben', 'jerry', 'great', 'new', 'ice', 'cream', 'u', 'non', 'chocolate', 'lover']",4.8,1,"['huge', 'cherry', 'ice', 'cream', 'lover', 'chocolate', 'chip', 'put', 'ice', 'cream', 'came', 'love', 'sugar', 'cookie', 'core', 'amazing', 'usually', 'buy', '4', 'pint', 'go', 'store', 'make', 'sure', 'never', 'thanks', 'ben', 'jerry', 'great', 'new', 'ice', 'cream', 'u', 'non', 'chocolate', 'lover']","huge,cherry,ice,cream,lover,chocolate,chip,put,ice,cream,came,love,sugar,cookie,core,amazing,usually,buy,4,pint,go,store,make,sure,never,thanks,ben,jerry,great,new,ice,cream,u,non,chocolate,lover"
51_bj,5,1,0,"['like', 'chocolate', 'ice', 'cream', 'always', 'trying', 'find', 'good', 'flavor', 'without', 'fudge', 'chocolate', 'usually', 'get', 'vanilla', 'pistachio', 'combination', 'sounded', 'good', 'good', 'finished', 'eating', 'entire', 'pint', 'couple', 'day', 'fact', 'think', 'one', 'best', 'tasting', 'ice', 'cream', 'flavor', 'ever']",4.8,1,"['like', 'chocolate', 'ice', 'cream', 'always', 'trying', 'find', 'good', 'flavor', 'without', 'fudge', 'chocolate', 'usually', 'get', 'vanilla', 'pistachio', 'combination', 'good', 'good', 'finished', 'eating', 'entire', 'pint', 'couple', 'day', 'fact', 'think', 'one', 'best', 'tasting', 'ice', 'cream', 'flavor', 'ever']","like,chocolate,ice,cream,always,trying,find,good,flavor,without,fudge,chocolate,usually,get,vanilla,pistachio,combination,good,good,finished,eating,entire,pint,couple,day,fact,think,one,best,tasting,ice,cream,flavor,ever"
51_bj,5,1,0,"['like', 'made', 'favorite', 'flavor', 'combined', 'one', 'almond', 'flavor', 'good', 'balance', 'isnt', 'strong', 'overpowering', 'cooky', 'swirl', 'different', 'enough', 'bring', 'element', 'love', 'creation', 'please', 'dont', 'ever', 'let', 'one', 'go', 'newest', 'addiction']",4.8,1,"['like', 'made', 'favorite', 'flavor', 'one', 'almond', 'flavor', 'good', 'balance', 'isnt', 'strong', 'cooky', 'swirl', 'different', 'enough', 'bring', 'love', 'please', 'dont', 'ever', 'let', 'one', 'go']","like,made,favorite,flavor,one,almond,flavor,good,balance,isnt,strong,cooky,swirl,different,enough,bring,love,please,dont,ever,let,one,go"
51_bj,5,1,0,"['brother', 'love', 'shortbread', 'cooky', 'cherry', 'ice', 'cream', 'thought', 'get', 'going', 'away', 'present', 'left', 'summer', 'camp', 'mom', 'ended', 'eating', 'almost', 'oops', 'sorry', 'bro', 'honestly', 'good', 'definitely', 'one', 'new', 'favorite', 'flavor']",4.8,1,"['love', 'cooky', 'cherry', 'ice', 'cream', 'thought', 'get', 'going', 'away', 'left', 'summer', 'eating', 'almost', 'honestly', 'good', 'definitely', 'one', 'new', 'favorite', 'flavor']","love,cooky,cherry,ice,cream,thought,get,going,away,left,summer,eating,almost,honestly,good,definitely,one,new,favorite,flavor"
51_bj,5,5,4,"['loved', 'eat', 'cherry', 'ice', 'cream', 'big', 'fan', 'due', 'allergy']",4.8,1,"['loved', 'eat', 'cherry', 'ice', 'cream', 'big', 'fan']","loved,eat,cherry,ice,cream,big,fan"
51_bj,5,1,0,"['far', 'favorite', 'ice', 'cream', 'love', 'almond', 'cherry', 'flavor', 'mixed', 'crunch', 'sugar', 'dough', 'best', 'part', 'chocolate', 'unfortunately', 'impossible', 'find', 'since', 'march', 'worried', 'disappear', 'like', 'cool', 'britannia']",4.8,1,"['far', 'favorite', 'ice', 'cream', 'love', 'almond', 'cherry', 'flavor', 'mixed', 'crunch', 'sugar', 'dough', 'best', 'part', 'chocolate', 'unfortunately', 'find', 'since', 'like']","far,favorite,ice,cream,love,almond,cherry,flavor,mixed,crunch,sugar,dough,best,part,chocolate,unfortunately,find,since,like"
51_bj,5,1,0,"['please', 'please', 'ever', 'send', 'flavor', 'graveyard', 'hand', 'best', 'flavor', 'ever', 'half', 'pint', 'sitting', 'freezer', 'right', 'divorce', 'husband', 'think', 'finish', 'good']",4.8,1,"['please', 'please', 'ever', 'flavor', 'hand', 'best', 'flavor', 'ever', 'half', 'pint', 'sitting', 'freezer', 'right', 'husband', 'think', 'good']","please,please,ever,flavor,hand,best,flavor,ever,half,pint,sitting,freezer,right,husband,think,good"
51_bj,5,1,0,"['one', 'write', 'review', 'typically', 'one', 'like', 'elaborate', 'mash', 'ups', 'outdid', 'flavor', 'could', 'drop', 'one', 'ingredient', 'id', 'cut', 'cherry', 'chunk', 'well', 'done', 'nit', 'picking', 'must', 'try']",4.8,1,"['one', 'write', 'review', 'one', 'like', 'flavor', 'could', 'one', 'ingredient', 'id', 'cherry', 'chunk', 'well', 'done', 'must', 'try']","one,write,review,one,like,flavor,could,one,ingredient,id,cherry,chunk,well,done,must,try"
51_bj,5,1,0,"['best', 'b', 'j', 'ice', 'cream', 'ever', 'tasted', 'almond', 'sweet', 'cream', 'ice', 'cream', 'taste', 'much', 'like', 'italian', '7', 'layer', 'bar', 'cooky', 'hint', 'almond', 'die', 'cookie', 'dough', 'core', 'dont', 'get', 'started', 'drooling']",4.8,1,"['best', 'b', 'j', 'ice', 'cream', 'ever', 'tasted', 'almond', 'sweet', 'cream', 'ice', 'cream', 'taste', 'much', 'like', 'layer', 'bar', 'cooky', 'hint', 'almond', 'cookie', 'dough', 'core', 'dont', 'get']","best,b,j,ice,cream,ever,tasted,almond,sweet,cream,ice,cream,taste,much,like,layer,bar,cooky,hint,almond,cookie,dough,core,dont,get"
51_bj,5,1,0,"['fan', 'cherry', 'ice', 'cream', 'however', 'love', 'almond', 'flavored', 'dessert', 'cookie', 'dough', 'cherry', 'fake', 'tasting', 'overpowering', 'almond', 'ice', 'cream', 'cookie', 'core', 'amazing', 'definitely', 'good', 'choice']",4.8,1,"['fan', 'cherry', 'ice', 'cream', 'however', 'love', 'almond', 'flavored', 'dessert', 'cookie', 'dough', 'cherry', 'tasting', 'almond', 'ice', 'cream', 'cookie', 'core', 'amazing', 'definitely', 'good', 'choice']","fan,cherry,ice,cream,however,love,almond,flavored,dessert,cookie,dough,cherry,tasting,almond,ice,cream,cookie,core,amazing,definitely,good,choice"
51_bj,5,1,0,"['literally', 'taste', 'like', 'name', 'yummy', 'well', 'paired', 'ingredient', 'dark', 'sweet', 'cherry', 'chewy', 'sweet', 'shortbread', 'sugary', 'cookie', 'core', 'throughout', 'well', 'done', 'b', 'j']",4.8,1,"['literally', 'taste', 'like', 'name', 'yummy', 'well', 'ingredient', 'dark', 'sweet', 'cherry', 'sweet', 'cookie', 'core', 'throughout', 'well', 'done', 'b', 'j']","literally,taste,like,name,yummy,well,ingredient,dark,sweet,cherry,sweet,cookie,core,throughout,well,done,b,j"
51_bj,5,1,0,"['flavor', 'hand', 'new', 'favorite', 'b', 'j', 'flavor', 'hope', 'never', 'go', 'away', 'smooth', 'nothing', 'powering', 'cherry', 'nice', 'touch']",4.8,1,"['flavor', 'hand', 'new', 'favorite', 'b', 'j', 'flavor', 'hope', 'never', 'go', 'away', 'smooth', 'nothing', 'cherry', 'nice']","flavor,hand,new,favorite,b,j,flavor,hope,never,go,away,smooth,nothing,cherry,nice"
51_bj,5,1,0,"['delicious', 'new', 'go', 'flavor', 'please', 'keep', 'one', 'around', 'keeper', 'lol', 'good', 'mmm', 'mmm', 'mmm']",4.8,1,"['delicious', 'new', 'go', 'flavor', 'please', 'keep', 'one', 'around', 'lol', 'good']","delicious,new,go,flavor,please,keep,one,around,lol,good"
51_hd,5,1,0,"['first', 'spoon', 'ice', 'cream', 'crunchy', 'cherry', 'chocolate', 'winner', 'dont', 'like', 'dark', 'chocolate', 'perfect', 'creamy', 'luscious']",4.0,1,"['first', 'spoon', 'ice', 'cream', 'crunchy', 'cherry', 'chocolate', 'dont', 'like', 'dark', 'chocolate', 'perfect', 'creamy']","first,spoon,ice,cream,crunchy,cherry,chocolate,dont,like,dark,chocolate,perfect,creamy"
51_hd,5,1,0,"['flavor', 'good', 'please', 'keep', 'flavor', 'already', 'addicted', 'believe', 'limited', 'edition', 'need', 'keep', 'regular', 'flavor', 'perfect', 'blend', 'flavor']",4.0,1,"['flavor', 'good', 'please', 'keep', 'flavor', 'already', 'addicted', 'believe', 'limited', 'need', 'keep', 'regular', 'flavor', 'perfect', 'blend', 'flavor']","flavor,good,please,keep,flavor,already,addicted,believe,limited,need,keep,regular,flavor,perfect,blend,flavor"
<<<<<<< HEAD
51_hd,4,6,1,"['first', 'thought', 'would', 'disappointment', 'felt', 'pistachio', 'white', 'cream', 'sweet', 'flavor', 'merged', 'one', 'generous', 'piece', 'ruby', 'cacao', 'came', 'mouth', 'redemption', 'felt', 'like', 'big', 'party', 'mix', 'new', 'year', 'eve', 'copacabana', '4th', 'july', 'lot', 'firework', 'lol', 'unusual', 'sour', 'citrus', 'flavor', 'raised', 'main', 'flavor', 'suggestion', 'next', 'ice', 'cream', 'would', 'intensify', 'pistachio', 'flavor', 'overdo', 'sugar', 'would', 'elegant', 'sophisticated', 'flavor']",4.0,1,"['first', 'thought', 'would', 'disappointment', 'pistachio', 'white', 'cream', 'sweet', 'flavor', 'one', 'piece', 'came', 'mouth', 'like', 'big', 'mix', 'new', 'year', 'lot', 'lol', 'flavor', 'flavor', 'next', 'ice', 'cream', 'would', 'pistachio', 'flavor', 'sugar', 'would', 'flavor']","first,thought,would,disappointment,pistachio,white,cream,sweet,flavor,one,piece,came,mouth,like,big,mix,new,year,lot,lol,flavor,flavor,next,ice,cream,would,pistachio,flavor,sugar,would,flavor"
=======
51_hd,4,6,1,"['first', 'thought', 'would', 'disappointment', 'felt', 'pistachio', 'white', 'cream', 'sweet', 'flavor', 'merged', 'one', 'generous', 'piece', 'ruby', 'cacao', 'came', 'mouth', 'redemption', 'felt', 'like', 'big', 'party', 'mix', 'new', 'year', 'eve', 'copacabana', '4th', 'july', 'lot', 'firework', 'lol', 'unusual', 'sour', 'citrus', 'flavor', 'raised', 'main', 'flavor', 'suggestion', 'next', 'ice', 'cream', 'would', 'intensify', 'pistachio', 'flavor', 'overdo', 'sugar', 'would', 'elegant', 'sophisticated', 'flavor']",4.0,0,"['first', 'thought', 'would', 'disappointment', 'pistachio', 'white', 'cream', 'sweet', 'flavor', 'one', 'piece', 'came', 'mouth', 'like', 'big', 'mix', 'new', 'year', 'lot', 'lol', 'flavor', 'flavor', 'next', 'ice', 'cream', 'would', 'pistachio', 'flavor', 'sugar', 'would', 'flavor']","first,thought,would,disappointment,pistachio,white,cream,sweet,flavor,one,piece,came,mouth,like,big,mix,new,year,lot,lol,flavor,flavor,next,ice,cream,would,pistachio,flavor,sugar,would,flavor"
>>>>>>> main
51_hd,5,5,4,"['finally', 'ice', 'cream', 'brand', 'u', 'using', 'ruby', 'chocolate', 'ice', 'cream', 'flavor', 'trend', 'ruby', 'chocolate', 'becomes', 'popular', 'around', 'world', 'ice', 'cream', 'smooth', 'sweet', 'also', 'pistachio', 'add', 'flavor', 'find', 'one', 'location', 'town', 'available', 'get', 'ice', 'cream', 'wish', 'store', 'available']",4.0,1,"['finally', 'ice', 'cream', 'brand', 'u', 'chocolate', 'ice', 'cream', 'flavor', 'chocolate', 'around', 'world', 'ice', 'cream', 'smooth', 'sweet', 'also', 'pistachio', 'add', 'flavor', 'find', 'one', 'available', 'get', 'ice', 'cream', 'wish', 'store', 'available']","finally,ice,cream,brand,u,chocolate,ice,cream,flavor,chocolate,around,world,ice,cream,smooth,sweet,also,pistachio,add,flavor,find,one,available,get,ice,cream,wish,store,available"
51_hd,5,5,1,"['find', 'one', 'grocery', 'sell', 'ruby', 'flavor', 'ice', 'cream', 'become', 'one', 'favorite', 'haagen', 'daze', 'ice', 'cream', 'love', 'ruby', 'chocolate', 'naturally', 'ruby', 'color', 'like', 'berry', 'chocolate', 'taste', 'flavor', 'sweet', 'also', 'pistachio', 'enhance', 'flavor', 'high', 'quality', 'hope', 'put', 'regular', 'menu', 'instead', 'limited', 'edition']",4.0,1,"['find', 'one', 'grocery', 'sell', 'flavor', 'ice', 'cream', 'become', 'one', 'favorite', 'haagen', 'ice', 'cream', 'love', 'chocolate', 'like', 'chocolate', 'taste', 'flavor', 'sweet', 'also', 'pistachio', 'flavor', 'high', 'quality', 'hope', 'put', 'regular', 'instead', 'limited']","find,one,grocery,sell,flavor,ice,cream,become,one,favorite,haagen,ice,cream,love,chocolate,like,chocolate,taste,flavor,sweet,also,pistachio,flavor,high,quality,hope,put,regular,instead,limited"
51_hd,5,3,0,"['mom', 'purchased', 'since', 'buy', 'haagen', 'daz', 'every', 'week', 'new', 'flavor', 'entire', 'family', 'love', 'much', 'unique', 'delightful', 'taste', 'love', 'sweet', 'doesnt', 'leave', 'throat', 'feeling', 'like', 'ate', 'many', 'sweet', 'please', 'dont', 'keep', 'flavor', 'limited', 'edition', 'one']",4.0,1,"['purchased', 'since', 'buy', 'haagen', 'every', 'week', 'new', 'flavor', 'entire', 'family', 'love', 'much', 'taste', 'love', 'sweet', 'doesnt', 'like', 'ate', 'many', 'sweet', 'please', 'dont', 'keep', 'flavor', 'limited', 'one']","purchased,since,buy,haagen,every,week,new,flavor,entire,family,love,much,taste,love,sweet,doesnt,like,ate,many,sweet,please,dont,keep,flavor,limited,one"
51_hd,1,1,0,"['love', 'trying', 'interesting', 'unusual', 'flavor', 'course', 'caught', 'eye', 'could', 'refuse', 'one', 'bite', 'utterly', 'completely', 'disappointed', 'yet', 'kept', 'eating', 'trying', 'figure', 'exactly', 'tasting', 'somehow', 'hoping', 'flavor', 'would', 'grow', 'never', 'taste', 'chocolate', 'pretty', 'indescribable', 'taste', 'bitterness', 'unfortunately', 'also', 'purchased', 'ruby', 'chocolate', 'competitor', 'concluded', 'taste', 'right', 'terrible']",4.0,0,"['love', 'trying', 'flavor', 'could', 'one', 'bite', 'completely', 'disappointed', 'yet', 'eating', 'trying', 'exactly', 'tasting', 'flavor', 'would', 'never', 'taste', 'chocolate', 'pretty', 'taste', 'unfortunately', 'also', 'purchased', 'chocolate', 'taste', 'right']","love,trying,flavor,could,one,bite,completely,disappointed,yet,eating,trying,exactly,tasting,flavor,would,never,taste,chocolate,pretty,taste,unfortunately,also,purchased,chocolate,taste,right"
51_hd,2,2,0,"['love', 'pistachio', 'flavor', 'barely', 'taste', 'hoping', 'blend', 'pistachio', 'cream', 'cacao', 'flavor', 'mostly', 'cream', 'whatever', 'ruby', 'cacao']",4.0,0,"['love', 'pistachio', 'flavor', 'barely', 'taste', 'blend', 'pistachio', 'cream', 'flavor', 'cream']","love,pistachio,flavor,barely,taste,blend,pistachio,cream,flavor,cream"
51_hd,1,1,0,"['yes', 'texture', 'smooth', 'easy', 'devour', 'said', 'thats', 'plus', 'ice', 'cream', 'ruby', 'chocolate', 'sharp', 'overpowers', 'everything', 'concoction', 'look', 'like', 'salami', 'also', 'sour', 'tasting', 'chocolate', 'weird', 'pistachio', 'barely', 'noticeable', 'sweet', 'cream', 'taste', 'like', 'milk', 'craving', 'ice', 'cream', 'dont', 'reach', 'carton', 'trap']",4.0,0,"['yes', 'texture', 'smooth', 'easy', 'said', 'thats', 'ice', 'cream', 'chocolate', 'everything', 'look', 'like', 'also', 'tasting', 'chocolate', 'pistachio', 'barely', 'sweet', 'cream', 'taste', 'like', 'milk', 'craving', 'ice', 'cream', 'dont', 'carton']","yes,texture,smooth,easy,said,thats,ice,cream,chocolate,everything,look,like,also,tasting,chocolate,pistachio,barely,sweet,cream,taste,like,milk,craving,ice,cream,dont,carton"
51_hd,1,2,0,"['taste', 'expecting', 'maybe', 'cacao', 'like', 'usually', 'love', 'haagen', 'daze']",4.0,0,"['taste', 'expecting', 'maybe', 'like', 'usually', 'love', 'haagen']","taste,expecting,maybe,like,usually,love,haagen"
51_hd,1,3,1,"['enjoyed', 'trio', 'crispy', 'layer', 'flavor', 'one', 'fell', 'flat', 'pistachio', 'tasted', 'think', 'fan', 'ruby', 'cacao', 'hoping', 'elegant', 'treat', 'combination', 'enjoyable']",4.0,0,"['enjoyed', 'layer', 'flavor', 'one', 'fell', 'pistachio', 'tasted', 'think', 'fan', 'treat', 'combination']","enjoyed,layer,flavor,one,fell,pistachio,tasted,think,fan,treat,combination"
51_hd,1,2,1,"['thought', 'texture', 'watery', 'taste', 'weird', 'could', 'barely', 'distinguish', 'pistachio', 'sweet', 'cream', 'layer', 'tasted', 'strange', 'ruby', 'cacao', 'add', 'confused', 'flavor', 'really', 'thought', 'complex', 'flavor', 'first', 'spoonful', 'came', 'realize', 'really', 'taste', 'kind', 'sour', 'bitter', 'convoluted', 'way', 'bad']",4.0,0,"['thought', 'texture', 'taste', 'could', 'barely', 'pistachio', 'sweet', 'cream', 'layer', 'tasted', 'add', 'flavor', 'really', 'thought', 'flavor', 'first', 'spoonful', 'came', 'really', 'taste', 'kind', 'way', 'bad']","thought,texture,taste,could,barely,pistachio,sweet,cream,layer,tasted,add,flavor,really,thought,flavor,first,spoonful,came,really,taste,kind,way,bad"
51_hd,5,1,0,"['good', 'expecting', 'much', 'tried', 'ruby', 'cacao', 'bar', 'previously', 'liked', 'nothing', 'special', 'love', 'pistachio', 'gave', 'try', 'since', 'purchased', '4', 'time', 'problem', 'flavor', 'together', 'special', 'get', 'enough', 'try', 'someone', 'love']",4.0,1,"['good', 'expecting', 'much', 'tried', 'bar', 'liked', 'nothing', 'special', 'love', 'pistachio', 'gave', 'try', 'since', 'purchased', '4', 'time', 'problem', 'flavor', 'together', 'special', 'get', 'enough', 'try', 'someone', 'love']","good,expecting,much,tried,bar,liked,nothing,special,love,pistachio,gave,try,since,purchased,4,time,problem,flavor,together,special,get,enough,try,someone,love"
51_hd,2,2,1,"['love', 'pistachio', 'sweet', 'cream', 'red', 'cocoa', 'crisp', 'horrible', 'tasted', 'like', 'melted', 'wilton', 'candy', 'melt', 'absolutely', 'terrible', 'taste', 'bought', 'grocery', 'store', 'coconut', 'fav', 'anyways', 'yucky']",4.0,0,"['love', 'pistachio', 'sweet', 'cream', 'tasted', 'like', 'melt', 'absolutely', 'taste', 'bought', 'grocery', 'store', 'coconut']","love,pistachio,sweet,cream,tasted,like,melt,absolutely,taste,bought,grocery,store,coconut"
51_hd,1,2,1,"['thought', 'flavor', 'terrible', 'extremely', 'disappointed', 'pistachio', 'flavor', 'bitter', 'artificial', 'ruby', 'cacao', 'flavor', 'took', 'couple', 'bite', 'passed', 'dinner', 'date', 'concurred', 'tossed']",4.0,0,"['thought', 'flavor', 'extremely', 'disappointed', 'pistachio', 'flavor', 'artificial', 'flavor', 'took', 'couple', 'bite']","thought,flavor,extremely,disappointed,pistachio,flavor,artificial,flavor,took,couple,bite"
51_hd,5,6,1,"['like', 'last', 'trio', 'flavor', 'tried', 'lemon', 'raspberry', 'white', 'chocolate', 'wasnt', 'expecting', 'much', 'pistachio', 'fanatic', 'sweet', 'cream', 'also', 'perk', 'ice', 'cream', 'smooth', 'delicate', 'would', 'happy', 'came', 'without', 'ruby', 'cacao', 'add', 'little', 'zing', 'unlike', 'chocolate', 'ive', 'encountered', 'frozen', 'form', 'flavor', 'ruby', 'cacao', 'immediate', 'little', 'sweet', 'little', 'tart']",4.0,1,"['like', 'last', 'flavor', 'tried', 'lemon', 'raspberry', 'white', 'chocolate', 'wasnt', 'expecting', 'much', 'pistachio', 'sweet', 'cream', 'also', 'ice', 'cream', 'smooth', 'would', 'happy', 'came', 'without', 'add', 'little', 'chocolate', 'ive', 'frozen', 'flavor', 'little', 'sweet', 'little']","like,last,flavor,tried,lemon,raspberry,white,chocolate,wasnt,expecting,much,pistachio,sweet,cream,also,ice,cream,smooth,would,happy,came,without,add,little,chocolate,ive,frozen,flavor,little,sweet,little"
51_hd,5,5,0,"['creamy', 'delicious', 'cant', 'get', 'enough', 'ruby', 'cacao', 'stripe', 'add', 'perfect', 'amount', 'crunch', 'delicate', 'berry', 'flavor', 'omg', 'obsessed']",4.0,1,"['creamy', 'delicious', 'cant', 'get', 'enough', 'add', 'perfect', 'amount', 'crunch', 'flavor', 'omg', 'obsessed']","creamy,delicious,cant,get,enough,add,perfect,amount,crunch,flavor,omg,obsessed"
51_hd,5,2,0,"['bought', 'ice', 'cream', 'walamart', 'design', 'look', 'good', 'taste', 'super', 'nice', 'really', 'like', 'nice', 'detailed', 'flavor', 'would', 'buy', 'please', 'remove', 'cancel', 'product']",4.0,1,"['bought', 'ice', 'cream', 'look', 'good', 'taste', 'super', 'nice', 'really', 'like', 'nice', 'flavor', 'would', 'buy', 'please', 'product']","bought,ice,cream,look,good,taste,super,nice,really,like,nice,flavor,would,buy,please,product"
51_hd,5,5,0,"['like', 'ingredient', 'listed', 'youll', 'love', 'ice', 'cream', 'nice', 'change', 'flavor']",4.0,1,"['like', 'ingredient', 'love', 'ice', 'cream', 'nice', 'change', 'flavor']","like,ingredient,love,ice,cream,nice,change,flavor"
51_hd,5,8,1,"['absolutely', 'awesome', 'unique', 'berry', 'taste', 'pair', 'well', 'pistachio', 'butter', 'ice', 'cream', 'hd']",4.0,1,"['absolutely', 'awesome', 'taste', 'well', 'pistachio', 'butter', 'ice', 'cream']","absolutely,awesome,taste,well,pistachio,butter,ice,cream"
52_breyers,1,1,0,"['got', 'half', 'half', 'chocolate', 'vanilla', 'chocolate', 'look', 'light', 'look', 'like', 'vanilla', 'mixed']",4.6,0,"['got', 'half', 'half', 'chocolate', 'vanilla', 'chocolate', 'look', 'light', 'look', 'like', 'vanilla', 'mixed']","got,half,half,chocolate,vanilla,chocolate,look,light,look,like,vanilla,mixed"
52_breyers,5,40,1,"['chocolate', 'vanilla', 'container', 'best', 'world']",4.6,1,"['chocolate', 'vanilla', 'container', 'best', 'world']","chocolate,vanilla,container,best,world"
52_breyers,5,4,1,"['hand', 'time', 'favorite', 'ice', 'cream', 'im', 'eating', 'bowl', 'im', 'typing', 'review']",4.6,1,"['hand', 'time', 'favorite', 'ice', 'cream', 'im', 'eating', 'im', 'review']","hand,time,favorite,ice,cream,im,eating,im,review"
