<<<<<<< HEAD
=======
<<<<<<< HEAD
>>>>>>> main
key,stars,helpful_yes,helpful_no,text,rating
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,5,0,"This flavor is exactly what I didn’t know I needed, the cinnamon ice cream and hint of heat from the brownies really make it something special. I hope Justice ReMix’d becomes a regular flavor, it’s one of the best in the Ben and Jerry’s lineup and I’d be so sad to see it go."
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,6,0,"Someone brought this in at work and I immediately fell in love with it. It has chocolate, chunky dough, and cinnamon!! So Good!"
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,5,0,"This flavor combined my two favorite desserts - chocolate and cinnamon rolls. To me, it tastes like the Mexican hot chocolate, Abuelita - which I LOVE! I didn’t read that the brownies were spicy, so I was confused at first, but it was a great addition!"
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,6,0,"I’m an ultimate half baked person, and this is amazing and just what I wanted. Please keep it is so good!!!"
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,5,0,Whoever expresses this as a disappointment is wild. All these flavors paired wonderfully and the spice to the brownie is like a cinnamon spice and so delightful. Ill be sad once this is gone! Love it!!
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,4,0,This is my favorite flavor ever. Its the only flavor I buy now when I get ice cream and I always buy 3 or 4 pints of it at a time out of fear it wont be there when I go to the store next. I love the cinnamon and spicy brownie combination. There isnt a substitute to this and I will actually cry when its no longer available.
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,4,0,Loved the cinnabon pieces and the spicy brownie pieces!
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,6,1,...and you will not change my mind. Its cruel and unusual that this is a limited edition batch.
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,17,1,"This hit every sweet spot for me. Im serious. Absolutley loved this flavor, and Im actually a little sad I tried it, because if its a limited edition flavor that means itll go away and never return. This needs a spot in the regular rotation. Dont make me go back to the store and hoard all of them."
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,3,0,"I love cinnamon more than any other flavour in general (in cakes, bubble gum, tequilla, porridge ... - you see, ice cream is certainly no exception), so i was really excited to try the ben & jerrys cinnamon bun, when I saw that flavour for the first time some years ago. Unfortunately, when it comes to ice cream, I strongly prefer chocolate over vanilla or caramel as a base, so I the cinnamon bun flavour didnt blow my mind completelly. Just 1 hour ago I saw THIS new flavour at a gas station and coudnt resist. Its even better than I expected, because the spiciness harmonize so well with the cinnamon & chocolate (that I always love). So I highly recommend this ice cream flavour to anyone, who really loves cinnamon in general and chocolate ice cream."
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,4,0,I love the cinnamon bun and cant find it saw this and tried it! Best flavor ever! Please please please.keep!
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,5,0,Please please PLEASE keep this flavor!! It is my all time favorite Ben and Jerry’s flavor!
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,2,0,"The Ben & Jerrys line of ice cream is some of the best I have ever tasted. When I spied this, the newest in the freezer at my local grocery I was intrigued. So I ponied up my cash and brought it home. As usual, I popped the top and took a taste. OMG! I was floored. This has to be added to the line-up as a permanent option.It is everything I did not expect it to be. The flavors burst in your mouth! The combination of cinnamon and chocolate, although seemingly odd, are perfect together. And the topping on the cake is the spicy fudge brownie. Love this new flavor."
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,4,0,"I cant stop buying this flavor. The balance of cinnamon ice cream, chocolate ice cream, tiny chunks of cinnamon bun dough, and bits of spicy brownie?! OH MY GOD. Its perfect. I saw a picture of this flavor online and then noticed it in my local grocery store, so I bought it. That was a month ago and now I cant stop. Please please please, Mr. Ben and Mr. Jerry I am begging you from my soul to keep this in the permanent rotation. JUSTICE TASTES DELICIOUS."
8_bj,Justice ReMix'd ™,"Now serving Justice ReMix’d: the flavor and action campaign dedicated to criminal justice reform. We’re proud to work with Advancement Project National Office in supporting reforms that invest in people instead of prisons. Together we can transform the system to deliver justice for all, instead of just some. Join us at benjerry.com/justice.",4.3,110,5,13,1,So glad to see B&J step it up on the activism front as well as on the taste buds front! This is a delicious ice cream
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,5,6,0,Blows Cherry Garcia out of the water! Better texture and flavor and without the chocolate chunks.
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,5,4,0,Vanilla Swiss Almond has always been my favorite but NOW Cherry Vanilla is my new favorite. Its addictive. Thank you for such a wonderful treat.
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,1,4,0,Had very good flavor. But at $5 a pint and only had (6) total cherries in it. At the cost I dont think I will be buying it again.
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,5,3,0,"Bought this on a whim ... devoured the entire container within 24 hours ... nice texture, perfect balance of fruit to ice cream .... beautifully done!"
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,5,1,0,"A very wonderful ice cream that is now truly one of my favorites, minus a good peach ice cream which few people make. Hint hint."
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,5,1,0,So so good. Get it every other time (when I’m not getting rum tres leches). Always have plenty of cherries.
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,5,1,0,Blows Cherry Garcia out of the water! Better texture and flavor and without the chocolate chunks.
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,5,1,0,"This is such a smooth, easy, delicious eat! The cherries blend perfectly with the vanilla - its not overly sweet the way these flavours can sometimes be. Theres also none of that awful artificial cherry flavour."
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,1,5,4,"Cherry Vanilla Ice Cream is about $5.25 a pint in Sacramento, Ca. purchased the (3) pints at my local store. Went to eat the Last Pint an saw that there were no cherries in the Ice Cream, well maybe 1 1/2 in the whole pint...WHAT 8-( 8-( 8-("
8_hd,Cherry Vanilla Ice Cream,"The cherries of spring lend their delightful taste to our cherry vanilla ice cream. It is the perfect combination of pure, sweet cream and juicy black cherries.",4.2,26,5,9,1,This is my new favorite ice cream and I’m concerned that it’s so rare it’s going to be hard to continue to buy. But it is truly amazing. This is what I’ve akways wanted in ice cream flavor. I’m very genuine when I say it’s perfect!!! I hope this flavor continues for a LONG time!
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,2,1,I know what true munchies are I hate but love it sooo muchhh
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,3,3,0,"The top layers are great. Tastes like cheesecake until you hit the bottom layer. Doesn’t taste like graham crackers at all. More like coconut cookie crumbs. Taste is not bad, its just not great since it dominates over every layer flavor wise. How about some really graham crackers"
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,8,1,i didnt know i was attracted to food until i had this gelato
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,I love this flavor I can’t get enough of it! When I go to the store it’s a must have.
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,2,3,1,"I dont buy a lot of ice cream, gelato, or sweets in general, but occasionally I have a desire for some dessert. This brand is one of my go tos when Im looking at ice cream. Chocolate cherry cheesecake sounds great, but this wasnt so good and I wont buy it again. Its been a couple weeks since I had it. First, it didnt taste a whole lot like cheesecake. Im not sure how to describe it. Cheesecake-like? It wasnt a bad flavor, just not what I was expecting. The cherry part was actually pretty good, but I dont even remember any chocolate flavor. The problem is there is a light coconut flavor in the entire jar, and the cookie bits at the bottom have a heavy coconut flavor. I dont like coconut, so as soon as I dug in, thats all I noticed."
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,Great Product! I will definitely be purchasing again and spreading the word to my friends how good this treat is for dessert.
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,"This talenti reminds me of the cheesecake factorys Chocolate Cherry oheesecake, which came out last year with the Cinnabon cinnamon swirl cheesecake."
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,3,1,0,"Given the price point and that its Talenti, I was expecting this to be amazing. It is good but didnt meet expectations. Also, there arent actually layers. The cherry chocolate part, which is the best part by far, is only around the outside edge of the jar and not an actual layer."
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,I live Talenti. It’s all I eat but these layered ones are seriously to die for!!!!
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,I thought it was delicious and creamy. I also liked how all the layers go together
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,I loved it. Especially the chocolate chunks. I just wish the Graham crackers were chewier.
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,It needs a bit. More cherry. That is the only downside but man that is DELICIOUSLY ADDICTIVE
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,"WOW! This brand is a revolution in flavor, each one came through LOUD and CLEAR to the delight of my tastebuds. I am a fan, and to think I almost didnt try it."
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,3,2,This product is so delicious! I love this flavor and Raspberry cheesecake
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,I love this so much Im a truly in love !!!! I just love every layer & the amount of flavor busting from each layer is AMAZING!!!! Hands down my favorite Talenti i could eat it daily !!!
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,"Omg so delicious! You can taste all of the flavors, especially the cream cheese. I love talenti...my friend and I purchase it almost every time we are at the grocery store. Hands down the best!!!"
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,Its like cheesecake party in your mouth. All the savoiry flavors the cherry oh its not too sweet my gosh mixed with the dark chocolate thats not too bitter. Oh goodness gracious me. It is simply perfection
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,5,0,So good! Mix of gelato and crunchy cheesecake. You can really taste the cream cheese coming through.
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,4,1,"Far better than the vanilla fudge one, this has a multitude of flavors that really build on each other. It does have all the flavors of a cherry cheesecake with some chocolate added. Well done and extremely tasty."
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,I tried it and I fell in love!!! It’s so true to the flavor of cheesecake.
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,One of the best mixture of flavors I have ever tasted
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,Amazing flavor profiles with perfect amount of everything.
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,3,6,1,"I agree with many others, to call this ‘layers’ is deceiving because the ‘layers are actually only around the perimeter of the jar. Everything in the center is gelato and no layers. I was surprised by this once I started spooning the gelato layers out of the jar and into a bowl. The ratio of ingredients aren’t bad but it does appear by looking at it in the store and the description on the jar and on the website that there are true layers. If the name was changed to exclude the word ‘layers’ I believe customers would not be as critical and feel like this was not false advertising. Definition of a layer: a sheet, quantity, or thickness of material, typically one of several, covering a surface or body........that’s my two cents"
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,2,1,0,Tastes great except there was absolutely no chocolate in there whatsoever!
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,2,0,Omg! New favorite flavor! Sweet ice cream on a delectable layer of chocolate cherry layer. Cheesecake sweetness
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,4,1,"So creamy and delicious cheesecake layer, followed by a cherry sauce with crunchy dark chocolate chips!!! Finished a whole jar in two days! Gotta go get more!!!"
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,"Recently saw the layers line and couldnt wait to try it. The cheesecake gelato is the best Ive ever tasted. Wish there was more cherry filling, but overall it was great. Cant wait to try other flavors!"
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,3,1,0,All of your flavors are such high quality and wonderful tasting. The only problem is that you continue to use coconut oil and it overpowers the entire taste the gelato. I hope you can find a substitute for that horrible coconut flavor.
8_talenti,CHOCOLATE CHERRY CHEESECAKE,"Cherry cheesecake is a classic dessert and we think our Chocolate Cherry Cheesecake Layer is a soon-to-be classic, as well. We started with a cheesecake gelato made with real cream cheese to taste exactly like cheesecake. In the second indulgent layer we added chocolate flakes to create a decadent texture. We followed this with a third layer of black cherry sauce made with U.S. grown black cherries. Next, we included another layer of cheesecake gelato. Finally, to replicate classic graham cracker crust, we crafted a fifth layer of graham cookie pieces.",4.3,77,5,1,0,"I personally dont care for chocolate, but after skipping that layer, this was good. I like the Graham crakers at the bottom way better than the oats in the raspberry one. The cheesecake gelato was sooo creamy, way better than the vanilla."
